user_id,gender,age,register_date,city
user_05266,F,23,2020-11-12,北京
user_05267,M,51,2020-08-31,北京
user_05268,M,59,2020-08-19,广州
user_05269,F,19,2021-11-14,北京
user_05270,M,47,2022-02-27,武汉
user_05271,M,26,2021-08-11,杭州
user_05272,M,44,2020-10-29,北京
user_05273,M,59,2020-11-26,深圳
user_05274,F,51,2021-07-14,深圳
user_05275,M,57,2020-09-04,广州
user_05276,M,41,2020-10-09,成都
user_05277,M,66,2020-10-13,成都
user_05278,M,34,2020-02-01,深圳
user_05279,F,46,2021-05-14,杭州
user_05280,M,53,2021-10-31,上海
user_05281,F,67,2021-06-13,武汉
user_05282,F,29,2021-01-15,南京
user_05283,M,48,2020-03-03,武汉
user_05284,F,66,2020-05-07,武汉
user_05285,M,26,2021-06-11,杭州
user_05286,F,36,2020-06-11,深圳
user_05287,F,63,2020-09-07,武汉
user_05288,M,63,2021-10-10,杭州
user_05289,M,34,2020-10-21,上海
user_05290,F,19,2020-06-27,成都
user_05291,M,57,2020-08-16,深圳
user_05292,M,22,2021-01-28,南京
user_05293,M,56,2021-11-22,北京
user_05294,M,65,2021-01-30,武汉
user_05295,F,33,2020-03-12,上海
user_05296,M,34,2020-11-13,上海
user_05297,M,44,2021-08-17,上海
user_05298,F,24,2021-01-13,成都
user_05299,M,69,2020-05-15,杭州
user_05300,M,25,2021-12-30,广州
user_05301,F,25,2021-09-12,武汉
user_05302,M,40,2021-01-12,北京
user_05303,F,49,2020-04-28,武汉
user_05304,F,60,2021-06-13,深圳
user_05305,M,64,2021-10-27,南京
user_05306,F,35,2021-06-06,杭州
user_05307,M,55,2021-10-11,上海
user_05308,M,29,2021-01-21,南京
user_05309,F,32,2021-07-27,武汉
user_05310,F,45,2021-08-05,成都
user_05311,M,55,2021-07-26,上海
user_05312,F,67,2021-10-05,杭州
user_05313,F,48,2021-07-26,深圳
user_05314,F,69,2020-09-25,南京
user_05315,F,26,2021-06-07,北京
user_05316,M,25,2021-06-30,上海
user_05317,M,63,2021-04-30,武汉
user_05318,F,36,2021-03-13,武汉
user_05319,M,68,2021-07-16,南京
user_05320,F,25,2021-07-08,成都
user_05321,M,51,2022-01-09,南京
user_05322,M,21,2020-04-20,成都
user_05323,M,48,2020-11-17,广州
user_05324,F,55,2021-06-10,成都
user_05325,M,20,2020-06-25,广州
user_05326,F,52,2021-11-04,北京
user_05327,M,36,2021-07-04,深圳
user_05328,M,60,2021-06-21,广州
user_05329,M,46,2021-09-15,上海
user_05330,F,27,2021-04-17,杭州
user_05331,M,29,2021-07-16,武汉
user_05332,M,63,2021-01-22,上海
user_05333,M,47,2020-04-07,武汉
user_05334,M,47,2021-02-14,深圳
user_05335,F,35,2021-01-09,南京
user_05336,F,41,2020-06-18,成都
user_05337,M,49,2020-02-25,杭州
user_05338,F,26,2022-01-02,上海
user_05339,F,64,2020-11-20,杭州
user_05340,M,41,2021-10-19,广州
user_05341,F,43,2020-09-16,深圳
user_05342,F,20,2021-10-02,上海
user_05343,M,40,2021-07-15,成都
user_05344,M,28,2020-12-05,杭州
user_05345,F,27,2021-02-07,成都
user_05346,F,67,2021-06-15,杭州
user_05347,M,53,2020-06-22,上海
user_05348,M,30,2022-03-05,深圳
user_05349,M,46,2021-06-21,北京
user_05350,F,55,2020-06-08,上海
user_05351,F,30,2020-01-10,成都
user_05352,F,43,2021-08-16,北京
user_05353,M,37,2020-09-12,南京
user_05354,F,22,2021-09-08,深圳
user_05355,F,37,2021-10-13,成都
user_05356,M,31,2021-12-14,深圳
user_05357,M,62,2020-12-09,杭州
user_05358,F,31,2021-06-19,上海
user_05359,F,25,2021-01-07,深圳
user_05360,F,65,2021-03-10,成都
user_05361,F,30,2020-02-15,上海
user_05362,M,41,2021-12-29,武汉
user_05363,F,32,2020-02-24,成都
user_05364,F,68,2020-03-18,成都
user_05365,F,18,2021-05-05,武汉
user_05366,F,39,2021-11-01,武汉
user_05367,F,51,2020-09-28,北京
user_05368,M,67,2021-10-21,广州
user_05369,F,68,2021-07-03,深圳
user_05370,M,57,2020-04-20,深圳
user_05371,M,20,2020-01-15,北京
user_05372,M,43,2020-03-18,南京
user_05373,M,31,2021-05-15,杭州
user_05374,F,58,2021-08-10,南京
user_05375,F,25,2021-02-21,深圳
user_05376,F,66,2020-10-01,武汉
user_05377,F,33,2021-05-08,南京
user_05378,M,59,2020-07-15,北京
user_05379,F,38,2021-01-10,深圳
user_05380,M,27,2021-12-31,深圳
user_05381,M,42,2020-03-03,成都
user_05382,F,55,2020-12-26,北京
user_05383,M,39,2021-06-27,武汉
user_05384,M,66,2022-01-14,杭州
user_05385,F,65,2020-04-19,深圳
user_05386,F,64,2021-11-07,杭州
user_05387,M,63,2020-07-12,广州
user_05388,F,21,2021-06-02,北京
user_05389,F,21,2021-10-12,北京
user_05390,F,47,2021-04-03,北京
user_05391,M,19,2022-03-09,武汉
user_05392,F,46,2020-10-27,南京
user_05393,F,60,2021-07-21,武汉
user_05394,F,53,2021-11-02,成都
user_05395,F,38,2021-05-10,南京
user_05396,M,38,2020-05-28,北京
user_05397,M,65,2022-03-09,成都
user_05398,M,38,2022-02-07,武汉
user_05399,M,21,2021-04-05,广州
user_05400,F,18,2020-05-18,上海
user_05401,M,43,2020-10-18,成都
user_05402,F,68,2020-11-30,深圳
user_05403,F,19,2021-11-29,北京
user_05404,M,26,2020-07-02,南京
user_05405,M,62,2020-11-02,上海
user_05406,F,35,2020-09-18,成都
user_05407,F,65,2020-11-05,南京
user_05408,M,65,2020-12-09,南京
user_05409,M,59,2021-02-27,杭州
user_05410,F,58,2021-10-18,武汉
user_05411,F,28,2022-02-11,杭州
user_05412,M,42,2021-05-28,深圳
user_05413,F,43,2021-06-07,上海
user_05414,M,53,2020-09-17,广州
user_05415,M,59,2020-12-27,成都
user_05416,M,52,2020-06-17,杭州
user_05417,M,55,2021-10-21,杭州
user_05418,M,20,2020-07-18,成都
user_05419,F,58,2021-01-19,杭州
user_05420,M,52,2020-11-07,广州
user_05421,M,67,2021-08-04,南京
user_05422,M,57,2020-11-07,杭州
user_05423,F,39,2021-07-19,成都
user_05424,M,25,2021-01-29,北京
user_05425,M,32,2022-02-09,杭州
user_05426,F,62,2020-12-16,成都
user_05427,F,24,2020-01-28,南京
user_05428,M,36,2021-09-23,南京
user_05429,F,57,2020-05-12,北京
user_05430,F,59,2021-01-14,杭州
user_05431,F,34,2021-08-24,杭州
user_05432,M,18,2021-06-11,成都
user_05433,F,62,2020-10-13,深圳
user_05434,M,46,2020-10-10,深圳
user_05435,F,30,2022-01-11,上海
user_05436,F,65,2021-10-10,深圳
user_05437,M,46,2020-08-14,广州
user_05438,F,58,2021-03-02,南京
user_05439,M,59,2020-01-27,上海
user_05440,F,23,2020-11-27,南京
user_05441,M,22,2020-04-26,深圳
user_05442,M,51,2020-03-29,北京
user_05443,M,28,2021-09-10,武汉
user_05444,F,26,2022-01-02,成都
user_05445,M,55,2022-01-04,南京
user_05446,M,57,2020-05-01,深圳
user_05447,M,58,2020-02-02,北京
user_05448,F,26,2021-08-25,武汉
user_05449,F,25,2021-11-26,上海
user_05450,M,61,2022-02-08,成都
user_05451,M,57,2021-02-01,南京
user_05452,M,20,2021-06-08,深圳
user_05453,M,30,2020-01-24,上海
user_05454,M,36,2020-11-20,南京
user_05455,F,51,2020-02-03,深圳
user_05456,M,49,2020-09-03,上海
user_05457,M,66,2020-01-19,南京
user_05458,M,33,2020-01-30,深圳
user_05459,F,53,2020-02-18,武汉
user_05460,F,35,2020-06-28,北京
user_05461,F,31,2021-01-04,广州
user_05462,M,47,2022-01-07,武汉
user_05463,M,19,2021-01-29,南京
user_05464,M,30,2021-08-12,北京
user_05465,M,44,2021-05-10,成都
user_05466,F,69,2021-03-06,深圳
user_05467,F,34,2020-07-25,广州
user_05468,F,48,2020-02-04,武汉
user_05469,F,32,2022-01-31,广州
user_05470,M,37,2021-08-05,成都
user_05471,F,22,2021-02-16,南京
user_05472,M,24,2020-12-29,成都
user_05473,M,35,2020-11-05,广州
user_05474,F,28,2020-10-05,成都
user_05475,M,49,2020-05-31,成都
user_05476,M,67,2020-08-14,南京
user_05477,M,44,2020-08-30,深圳
user_05478,F,43,2020-01-10,北京
user_05479,F,54,2021-01-26,杭州
user_05480,M,62,2020-02-17,南京
user_05481,F,45,2021-09-15,上海
user_05482,M,67,2020-07-22,南京
user_05483,M,19,2020-06-05,广州
user_05484,F,37,2020-01-26,上海
user_05485,F,21,2021-02-24,广州
user_05486,F,30,2021-11-08,广州
user_05487,M,41,2022-01-30,北京
user_05488,F,65,2022-02-12,武汉
user_05489,F,55,2020-09-20,武汉
user_05490,F,57,2021-06-12,广州
user_05491,M,65,2021-08-10,广州
user_05492,F,62,2021-04-14,北京
user_05493,F,46,2020-09-10,成都
user_05494,M,53,2021-12-18,武汉
user_05495,M,19,2021-06-29,杭州
user_05496,M,58,2020-05-26,南京
user_05497,F,35,2020-11-21,上海
user_05498,F,66,2020-12-03,广州
user_05499,F,25,2022-01-09,北京
user_05500,F,32,2020-04-27,广州
user_05501,F,58,2020-06-13,武汉
user_05502,M,34,2021-07-03,北京
user_05503,M,40,2021-10-10,上海
user_05504,F,19,2022-01-27,深圳
user_05505,M,23,2020-07-16,武汉
user_05506,M,46,2021-01-08,成都
user_05507,F,44,2021-07-31,南京
user_05508,M,54,2021-08-14,南京
user_05509,M,66,2021-07-17,深圳
user_05510,M,51,2020-05-08,北京
user_05511,M,35,2021-02-17,广州
user_05512,F,59,2021-01-14,成都
user_05513,F,27,2020-01-01,武汉
user_05514,F,55,2020-06-15,上海
user_05515,M,61,2020-01-16,南京
user_05516,F,34,2021-10-18,武汉
user_05517,F,30,2020-04-21,杭州
user_05518,F,69,2021-01-02,成都
user_05519,M,65,2020-04-11,南京
user_05520,F,59,2021-08-16,广州
user_05521,F,44,2021-02-09,南京
user_05522,F,19,2021-05-21,南京
user_05523,F,51,2021-09-02,深圳
user_05524,M,48,2021-11-01,北京
user_05525,F,40,2020-02-09,深圳
user_05526,M,24,2021-10-28,武汉
user_05527,F,55,2021-07-01,成都
user_05528,M,50,2021-01-15,杭州
user_05529,M,29,2022-01-28,广州
user_05530,M,62,2021-05-30,北京
user_05531,F,29,2021-05-11,广州
user_05532,M,36,2020-10-07,广州
user_05533,F,26,2020-12-16,杭州
user_05534,F,27,2020-11-29,成都
user_05535,M,34,2022-01-30,深圳
user_05536,M,67,2021-06-07,广州
user_05537,M,57,2020-10-09,武汉
user_05538,F,56,2021-12-28,武汉
user_05539,F,58,2020-11-14,广州
user_05540,M,27,2021-02-17,广州
user_05541,M,29,2021-08-16,北京
user_05542,F,32,2020-01-14,广州
user_05543,F,48,2020-02-25,武汉
user_05544,F,32,2021-02-06,广州
user_05545,F,45,2020-12-07,南京
user_05546,M,21,2022-03-04,南京
user_05547,M,53,2020-07-17,成都
user_05548,M,18,2021-11-08,武汉
user_05549,M,61,2020-10-18,广州
user_05550,M,51,2021-10-19,杭州
user_05551,M,64,2021-03-16,南京
user_05552,M,34,2020-03-18,杭州
user_05553,F,56,2020-04-21,武汉
user_05554,F,55,2021-06-18,广州
user_05555,F,61,2021-01-09,杭州
user_05556,F,68,2020-04-25,成都
user_05557,M,50,2020-05-21,北京
user_05558,F,38,2020-07-15,杭州
user_05559,M,43,2022-02-28,武汉
user_05560,F,63,2021-06-23,杭州
user_05561,M,53,2020-10-25,深圳
user_05562,F,22,2020-03-16,成都
user_05563,M,50,2021-06-13,杭州
user_05564,M,18,2020-04-09,北京
user_05565,F,23,2021-04-23,深圳
user_05566,M,54,2021-04-12,武汉
user_05567,F,19,2021-09-27,武汉
user_05568,F,22,2020-10-18,广州
user_05569,F,43,2020-05-04,成都
user_05570,F,58,2021-06-02,南京
user_05571,F,68,2020-01-23,杭州
user_05572,M,64,2020-06-10,广州
user_05573,F,30,2021-09-20,成都
user_05574,F,29,2021-05-20,武汉
user_05575,F,22,2020-01-21,深圳
user_05576,M,19,2022-02-02,杭州
user_05577,F,21,2021-04-08,武汉
user_05578,F,44,2021-04-27,南京
user_05579,F,67,2021-05-16,北京
user_05580,M,27,2020-11-04,南京
user_05581,M,30,2021-08-18,成都
user_05582,M,61,2021-07-06,武汉
user_05583,F,19,2020-07-21,武汉
user_05584,F,43,2021-02-19,南京
user_05585,M,32,2021-10-01,北京
user_05586,M,63,2020-05-21,南京
user_05587,M,27,2021-09-06,南京
user_05588,M,39,2020-04-16,广州
user_05589,F,57,2021-06-12,武汉
user_05590,F,42,2021-06-20,广州
user_05591,M,32,2021-07-29,深圳
user_05592,F,30,2022-01-18,深圳
user_05593,M,25,2021-11-18,上海
user_05594,F,38,2020-10-17,上海
user_05595,M,38,2020-11-06,深圳
user_05596,M,39,2021-10-29,杭州
user_05597,M,63,2021-01-19,南京
user_05598,F,50,2020-02-22,广州
user_05599,F,62,2021-08-07,北京
user_05600,F,44,2020-07-01,武汉
user_05601,M,57,2021-01-03,南京
user_05602,M,67,2021-12-01,武汉
user_05603,M,39,2020-01-13,深圳
user_05604,F,47,2021-07-12,南京
user_05605,M,26,2020-06-08,杭州
user_05606,F,62,2020-10-10,南京
user_05607,F,52,2021-07-18,北京
user_05608,F,35,2020-10-13,上海
user_05609,M,59,2020-01-08,北京
user_05610,M,22,2020-03-12,深圳
user_05611,M,44,2020-04-07,广州
user_05612,F,23,2020-03-27,南京
user_05613,F,49,2020-04-10,深圳
user_05614,M,25,2020-10-07,武汉
user_05615,M,56,2020-10-15,武汉
user_05616,F,38,2022-01-18,成都
user_05617,F,35,2020-07-14,杭州
user_05618,M,31,2021-01-25,杭州
user_05619,F,32,2021-08-31,杭州
user_05620,M,59,2021-03-25,成都
user_05621,M,43,2021-01-02,成都
user_05622,F,61,2021-03-05,广州
user_05623,F,49,2020-04-05,杭州
user_05624,F,56,2020-09-17,深圳
user_05625,M,45,2021-05-26,成都
user_05626,F,56,2020-04-30,深圳
user_05627,M,60,2020-12-31,上海
user_05628,M,49,2022-02-23,杭州
user_05629,F,30,2020-11-27,成都
user_05630,M,32,2020-02-21,成都
user_05631,F,35,2021-01-30,广州
user_05632,F,56,2020-11-13,深圳
user_05633,M,23,2021-11-05,广州
user_05634,M,28,2021-12-02,广州
user_05635,M,49,2020-10-03,深圳
user_05636,M,57,2021-08-19,上海
user_05637,F,37,2020-07-12,深圳
user_05638,F,50,2021-11-23,上海
user_05639,M,57,2020-01-21,广州
user_05640,M,25,2021-02-02,上海
user_05641,F,68,2021-12-15,杭州
user_05642,F,52,2020-07-20,上海
user_05643,M,22,2021-04-10,南京
user_05644,M,52,2020-05-30,上海
user_05645,F,64,2020-06-07,南京
user_05646,M,31,2020-11-05,成都
user_05647,M,38,2021-05-18,成都
user_05648,F,64,2020-01-26,武汉
user_05649,F,41,2020-03-06,广州
user_05650,F,34,2020-09-19,深圳
user_05651,F,35,2021-04-16,上海
user_05652,F,51,2020-06-15,杭州
user_05653,M,29,2022-03-10,成都
user_05654,M,33,2020-06-02,深圳
user_05655,M,21,2020-12-08,杭州
user_05656,M,42,2021-12-18,上海
user_05657,F,51,2021-02-16,深圳
user_05658,F,45,2021-10-26,武汉
user_05659,F,63,2020-07-02,南京
user_05660,F,28,2021-11-01,南京
user_05661,M,30,2020-07-12,杭州
user_05662,M,48,2020-01-02,北京
user_05663,F,42,2020-08-02,杭州
user_05664,F,56,2021-11-17,杭州
user_05665,F,27,2021-08-09,上海
user_05666,F,41,2022-03-07,南京
user_05667,F,18,2021-09-30,深圳
user_05668,F,42,2021-04-27,上海
user_05669,M,45,2021-07-14,上海
user_05670,F,53,2020-02-01,北京
user_05671,F,35,2021-10-31,武汉
user_05672,M,23,2020-01-15,杭州
user_05673,F,19,2020-11-13,深圳
user_05674,M,20,2020-08-30,武汉
user_05675,F,63,2020-01-17,广州
user_05676,M,25,2021-06-17,成都
user_05677,F,48,2022-01-25,武汉
user_05678,M,65,2020-03-21,上海
user_05679,F,36,2021-10-17,上海
user_05680,M,67,2021-03-11,南京
user_05681,M,23,2020-01-08,上海
user_05682,F,31,2021-11-09,上海
user_05683,F,20,2020-10-13,成都
user_05684,M,65,2022-02-18,广州
user_05685,M,18,2020-07-04,北京
user_05686,F,61,2021-06-07,广州
user_05687,F,47,2022-03-03,成都
user_05688,F,63,2021-02-25,深圳
user_05689,M,36,2021-04-10,北京
user_05690,F,36,2020-03-23,北京
user_05691,M,26,2021-07-20,深圳
user_05692,M,24,2021-10-04,杭州
user_05693,F,63,2021-09-28,上海
user_05694,F,54,2021-04-27,南京
user_05695,F,67,2020-11-20,南京
user_05696,M,58,2021-02-22,成都
user_05697,M,24,2020-02-20,深圳
user_05698,M,26,2020-01-27,南京
user_05699,F,21,2021-11-07,广州
user_05700,M,42,2022-03-03,广州
user_05701,M,66,2021-06-28,杭州
user_05702,M,29,2020-03-02,深圳
user_05703,F,23,2021-10-18,成都
user_05704,M,35,2020-06-19,杭州
user_05705,F,57,2020-10-12,杭州
user_05706,M,38,2020-04-26,杭州
user_05707,F,32,2020-01-04,南京
user_05708,M,20,2020-03-06,南京
user_05709,F,19,2020-02-29,北京
user_05710,F,58,2021-05-16,北京
user_05711,M,57,2022-03-09,上海
user_05712,F,21,2020-08-16,南京
user_05713,M,49,2020-04-09,成都
user_05714,F,19,2020-04-28,广州
user_05715,F,63,2020-03-09,广州
user_05716,M,46,2021-10-25,上海
user_05717,M,19,2022-03-02,广州
user_05718,M,51,2020-08-08,杭州
user_05719,M,44,2020-08-10,南京
user_05720,M,56,2021-11-07,上海
user_05721,M,61,2021-05-18,上海
user_05722,M,55,2020-07-29,深圳
user_05723,F,35,2022-03-01,北京
user_05724,M,53,2021-07-28,成都
user_05725,M,36,2020-09-18,成都
user_05726,F,44,2021-06-01,北京
user_05727,M,62,2020-09-04,杭州
user_05728,M,37,2022-01-10,成都
user_05729,M,38,2022-03-08,广州
user_05730,F,40,2020-09-13,广州
user_05731,F,47,2020-03-03,成都
user_05732,M,42,2021-01-26,武汉
user_05733,F,48,2021-06-23,武汉
user_05734,F,44,2021-02-20,南京
user_05735,F,51,2020-02-22,深圳
user_05736,F,25,2022-02-02,成都
user_05737,F,36,2020-02-07,上海
user_05738,M,58,2020-11-03,杭州
user_05739,M,43,2021-10-12,南京
user_05740,M,45,2020-02-22,南京
user_05741,F,21,2021-08-28,上海
user_05742,F,48,2021-08-28,北京
user_05743,F,33,2021-03-27,杭州
user_05744,F,68,2021-04-05,杭州
user_05745,M,27,2022-02-13,广州
user_05746,F,55,2021-04-30,杭州
user_05747,F,65,2020-05-16,深圳
user_05748,F,27,2021-01-06,成都
user_05749,F,62,2020-09-12,上海
user_05750,F,26,2021-01-29,广州
user_05751,M,56,2020-02-06,南京
user_05752,F,53,2021-10-15,南京
user_05753,M,68,2020-05-26,武汉
user_05754,F,53,2020-01-08,南京
user_05755,F,36,2020-09-07,广州
user_05756,M,36,2021-10-08,深圳
user_05757,F,29,2021-07-24,深圳
user_05758,M,30,2021-09-26,深圳
user_05759,M,42,2021-03-22,深圳
user_05760,M,53,2020-09-19,武汉
user_05761,F,42,2021-09-23,上海
user_05762,F,45,2021-03-14,深圳
user_05763,F,59,2020-09-15,广州
user_05764,M,56,2020-11-18,广州
user_05765,F,47,2021-06-13,武汉
user_05766,F,22,2020-10-27,杭州
user_05767,M,34,2021-04-29,成都
user_05768,M,35,2020-04-01,广州
user_05769,M,60,2020-06-12,广州
user_05770,F,64,2021-10-17,武汉
user_05771,F,38,2020-11-30,上海
user_05772,F,39,2020-11-10,南京
user_05773,M,56,2020-08-25,杭州
user_05774,F,67,2021-11-16,广州
user_05775,M,23,2020-03-23,北京
user_05776,M,67,2021-10-30,广州
user_05777,F,33,2020-04-18,南京
user_05778,M,19,2020-06-26,成都
user_05779,F,68,2020-09-06,成都
user_05780,M,18,2022-02-03,杭州
user_05781,F,47,2021-07-20,杭州
user_05782,M,60,2021-10-28,深圳
user_05783,F,69,2020-03-31,上海
user_05784,M,54,2020-12-04,南京
user_05785,M,65,2021-09-29,成都
user_05786,F,40,2020-06-17,北京
user_05787,M,18,2020-05-18,北京
user_05788,F,36,2021-05-31,深圳
user_05789,F,63,2021-07-31,上海
user_05790,M,20,2021-09-14,上海
user_05791,M,19,2020-07-02,杭州
user_05792,F,54,2022-02-18,广州
user_05793,F,34,2020-06-18,北京
user_05794,F,45,2020-12-27,北京
user_05795,F,35,2020-08-31,武汉
user_05796,F,50,2020-05-17,北京
user_05797,M,32,2020-01-28,北京
user_05798,F,39,2021-06-02,武汉
user_05799,F,58,2021-02-01,成都
user_05800,M,44,2020-11-28,上海
user_05801,M,54,2020-11-12,广州
user_05802,M,49,2021-07-16,成都
user_05803,M,62,2021-03-01,上海
user_05804,F,36,2020-05-15,深圳
user_05805,M,45,2021-11-20,北京
user_05806,M,45,2021-10-02,广州
user_05807,M,27,2021-12-09,上海
user_05808,F,37,2020-09-23,南京
user_05809,F,42,2020-04-16,深圳
user_05810,M,38,2021-07-13,北京
user_05811,M,31,2020-05-17,深圳
user_05812,F,39,2021-09-06,武汉
user_05813,F,43,2020-02-16,深圳
user_05814,M,61,2021-10-26,成都
user_05815,M,28,2021-01-02,深圳
user_05816,M,24,2020-01-06,成都
user_05817,M,34,2021-06-06,南京
user_05818,F,35,2021-06-12,杭州
user_05819,F,24,2021-10-16,成都
user_05820,F,37,2020-09-28,武汉
user_05821,F,55,2020-03-06,武汉
user_05822,M,28,2021-02-23,深圳
user_05823,F,61,2020-12-04,上海
user_05824,F,33,2021-05-12,深圳
user_05825,M,68,2021-04-13,深圳
user_05826,M,44,2020-11-26,上海
user_05827,F,68,2022-02-06,北京
user_05828,M,28,2021-09-30,广州
user_05829,M,33,2020-05-10,杭州
user_05830,F,40,2021-06-13,南京
user_05831,F,29,2021-12-19,北京
user_05832,M,57,2021-08-23,深圳
user_05833,F,20,2021-03-13,北京
user_05834,M,19,2020-08-30,广州
user_05835,F,55,2021-04-07,武汉
user_05836,F,65,2020-12-15,北京
user_05837,F,69,2020-01-17,广州
user_05838,M,41,2021-04-10,南京
user_05839,F,46,2022-01-04,北京
user_05840,F,64,2020-12-28,南京
user_05841,M,63,2020-07-28,成都
user_05842,M,51,2021-09-02,深圳
user_05843,M,37,2021-06-08,广州
user_05844,M,35,2022-02-20,杭州
user_05845,F,31,2021-11-29,深圳
user_05846,M,35,2021-02-23,成都
user_05847,M,19,2022-02-24,武汉
user_05848,F,18,2020-05-12,北京
user_05849,M,37,2020-01-14,深圳
user_05850,F,51,2022-03-03,北京
user_05851,M,58,2020-02-13,北京
user_05852,F,58,2021-01-11,深圳
user_05853,F,65,2020-10-21,广州
user_05854,F,28,2021-01-30,广州
user_05855,M,44,2020-04-13,深圳
user_05856,F,40,2021-03-20,广州
user_05857,M,55,2020-03-02,上海
user_05858,M,61,2021-07-18,北京
user_05859,M,20,2021-02-15,深圳
user_05860,F,29,2021-09-21,杭州
user_05861,M,47,2020-11-16,成都
user_05862,F,48,2020-05-10,南京
user_05863,M,40,2020-07-17,武汉
user_05864,M,18,2020-02-05,深圳
user_05865,F,58,2022-03-01,深圳
user_05866,M,37,2020-08-03,北京
user_05867,F,23,2021-08-08,成都
user_05868,M,28,2020-11-01,北京
user_05869,F,52,2021-07-20,杭州
user_05870,F,21,2020-01-12,武汉
user_05871,M,46,2020-03-23,南京
user_05872,M,27,2020-02-01,南京
user_05873,F,68,2021-02-11,广州
user_05874,F,46,2020-03-26,深圳
user_05875,M,55,2022-01-13,北京
user_05876,M,18,2021-02-14,南京
user_05877,F,57,2022-02-25,武汉
user_05878,F,25,2021-12-13,杭州
user_05879,M,55,2021-07-16,杭州
user_05880,F,34,2020-09-12,武汉
user_05881,M,36,2020-08-28,南京
user_05882,F,50,2021-12-17,南京
user_05883,M,32,2021-12-08,上海
user_05884,F,62,2021-03-27,深圳
user_05885,F,48,2022-01-25,杭州
user_05886,F,38,2020-01-01,武汉
user_05887,F,20,2021-08-23,广州
user_05888,F,19,2020-10-08,南京
user_05889,F,52,2021-10-12,北京
user_05890,M,58,2021-08-21,北京
user_05891,F,33,2021-05-28,上海
user_05892,F,62,2021-11-10,广州
user_05893,F,68,2020-04-28,杭州
user_05894,M,67,2021-05-19,武汉
user_05895,M,38,2020-03-20,上海
user_05896,M,29,2021-09-14,杭州
user_05897,F,45,2021-11-07,杭州
user_05898,M,29,2020-08-06,深圳
user_05899,F,50,2021-05-31,成都
user_05900,F,37,2021-12-27,武汉
user_05901,F,57,2021-12-07,杭州
user_05902,F,66,2021-04-10,北京
user_05903,M,38,2022-03-04,杭州
user_05904,M,69,2021-06-01,上海
user_05905,M,56,2021-05-16,武汉
user_05906,F,58,2020-02-27,南京
user_05907,M,66,2020-12-02,杭州
user_05908,F,59,2021-05-24,武汉
user_05909,M,53,2021-09-05,南京
user_05910,M,39,2021-03-01,南京
user_05911,M,43,2021-07-13,北京
user_05912,F,24,2021-01-04,北京
user_05913,F,24,2021-02-14,上海
user_05914,M,25,2022-02-26,北京
user_05915,F,43,2021-11-05,广州
user_05916,M,41,2021-03-07,广州
user_05917,F,41,2020-07-14,成都
user_05918,F,57,2021-01-11,武汉
user_05919,M,65,2020-12-30,广州
user_05920,F,29,2021-10-05,上海
user_05921,M,64,2021-02-08,杭州
user_05922,F,25,2021-05-06,广州
user_05923,M,26,2020-03-06,成都
user_05924,F,20,2021-01-25,武汉
user_05925,M,38,2020-03-23,深圳
user_05926,F,48,2021-04-25,深圳
user_05927,F,65,2022-02-15,南京
user_05928,F,64,2020-08-16,上海
user_05929,F,41,2022-02-23,成都
user_05930,F,21,2021-12-31,广州
user_05931,M,37,2020-08-12,成都
user_05932,M,33,2020-04-22,北京
user_05933,M,27,2021-10-13,成都
user_05934,F,60,2020-07-03,南京
user_05935,M,43,2021-05-26,广州
user_05936,F,46,2020-06-21,上海
user_05937,F,22,2021-06-06,北京
user_05938,M,28,2021-11-01,成都
user_05939,M,46,2020-07-23,深圳
user_05940,M,62,2022-01-11,南京
user_05941,M,32,2021-06-21,广州
user_05942,M,23,2020-11-14,上海
user_05943,M,65,2020-06-07,杭州
user_05944,F,32,2020-10-04,南京
user_05945,F,60,2020-05-27,广州
user_05946,M,37,2022-02-16,成都
user_05947,M,51,2020-03-23,武汉
user_05948,M,19,2021-02-22,上海
user_05949,F,61,2021-06-21,深圳
user_05950,F,33,2021-08-05,北京
user_05951,M,36,2021-07-02,成都
user_05952,M,51,2021-01-26,上海
user_05953,F,66,2020-05-12,北京
user_05954,F,31,2021-09-29,武汉
user_05955,M,41,2021-09-18,上海
user_05956,F,45,2021-08-26,杭州
user_05957,M,65,2020-08-29,成都
user_05958,M,49,2021-03-26,上海
user_05959,F,54,2020-07-18,深圳
user_05960,F,27,2021-12-19,武汉
user_05961,M,66,2020-04-26,上海
user_05962,F,62,2020-08-06,南京
user_05963,M,65,2020-10-31,成都
user_05964,F,26,2020-08-30,上海
user_05965,F,41,2020-10-18,南京
user_05966,F,53,2022-03-04,北京
user_05967,F,46,2020-10-27,南京
user_05968,M,46,2021-11-14,北京
user_05969,F,65,2021-01-22,武汉
user_05970,F,40,2021-08-10,杭州
user_05971,F,44,2020-07-27,广州
user_05972,M,48,2020-11-09,武汉
user_05973,F,60,2021-09-08,杭州
user_05974,F,24,2020-01-26,武汉
user_05975,M,66,2020-03-19,广州
user_05976,F,62,2020-05-07,深圳
user_05977,M,21,2021-02-16,北京
user_05978,M,31,2020-05-16,广州
user_05979,F,59,2020-11-29,上海
user_05980,F,59,2021-07-01,深圳
user_05981,F,27,2021-01-22,成都
user_05982,M,61,2021-07-24,广州
user_05983,F,51,2020-08-17,武汉
user_05984,M,43,2021-02-24,杭州
user_05985,M,40,2020-05-03,广州
user_05986,M,26,2020-03-28,杭州
