product_id,category,price
prod_01957,电子产品,16.77
prod_01958,美妆,10.0
prod_01959,服装,10.0
prod_01960,电子产品,27.67
prod_01961,图书,10.0
prod_01962,服装,12.29
prod_01963,食品,23.94
prod_01964,母婴用品,19.8
prod_01965,服装,61.75
prod_01966,运动户外,10.0
prod_01967,图书,53.28
prod_01968,美妆,31.91
prod_01969,运动户外,36.89
prod_01970,家居用品,14.68
prod_01971,运动户外,10.0
prod_01972,服装,21.67
prod_01973,运动户外,10.0
prod_01974,服装,10.0
prod_01975,运动户外,22.66
prod_01976,运动户外,46.61
prod_01977,食品,10.0
prod_01978,食品,57.14
prod_01979,图书,10.0
prod_01980,家居用品,15.72
prod_01981,电子产品,15.92
prod_01982,服装,13.64
prod_01983,食品,16.62
prod_01984,家居用品,22.36
prod_01985,服装,55.59
prod_01986,电子产品,17.09
prod_01987,家居用品,10.0
prod_01988,家居用品,10.0
prod_01989,家居用品,25.93
prod_01990,家居用品,38.63
prod_01991,食品,11.95
prod_01992,家居用品,41.81
prod_01993,母婴用品,113.86
prod_01994,食品,57.72
prod_01995,电子产品,11.25
prod_01996,家居用品,45.83
prod_01997,图书,42.1
prod_01998,电子产品,21.13
prod_01999,母婴用品,41.17
prod_02000,服装,36.91
prod_02001,食品,54.48
prod_02002,母婴用品,31.91
prod_02003,食品,36.74
prod_02004,母婴用品,10.0
prod_02005,母婴用品,20.05
prod_02006,母婴用品,11.02
prod_02007,运动户外,52.27
prod_02008,家居用品,10.0
prod_02009,家居用品,10.0
prod_02010,服装,10.0
prod_02011,母婴用品,16.74
prod_02012,服装,10.0
prod_02013,电子产品,10.0
prod_02014,图书,34.19
prod_02015,服装,10.0
prod_02016,美妆,44.88
prod_02017,母婴用品,10.0
prod_02018,食品,10.0
prod_02019,美妆,10.0
prod_02020,美妆,10.0
prod_02021,美妆,10.0
prod_02022,电子产品,18.4
prod_02023,服装,23.02
prod_02024,电子产品,60.69
prod_02025,美妆,15.03
prod_02026,食品,25.26
prod_02027,家居用品,10.0
prod_02028,食品,10.0
prod_02029,服装,56.84
prod_02030,家居用品,61.79
prod_02031,家居用品,71.52
prod_02032,图书,18.16
prod_02033,图书,10.0
prod_02034,服装,10.75
prod_02035,图书,15.45
prod_02036,服装,12.78
prod_02037,运动户外,21.99
prod_02038,家居用品,36.64
prod_02039,母婴用品,10.0
prod_02040,食品,93.13
prod_02041,食品,21.32
prod_02042,美妆,59.52
prod_02043,家居用品,28.18
prod_02044,图书,112.73
prod_02045,家居用品,10.0
prod_02046,服装,13.32
prod_02047,美妆,13.35
prod_02048,服装,23.25
prod_02049,电子产品,22.21
prod_02050,运动户外,27.41
prod_02051,母婴用品,22.47
prod_02052,美妆,31.37
prod_02053,运动户外,13.64
prod_02054,母婴用品,29.2
prod_02055,美妆,190.95
prod_02056,母婴用品,20.16
prod_02057,服装,10.0
prod_02058,图书,12.16
prod_02059,电子产品,13.91
prod_02060,图书,10.0
prod_02061,运动户外,22.15
prod_02062,服装,38.06
prod_02063,美妆,10.0
prod_02064,运动户外,10.0
prod_02065,运动户外,145.36
prod_02066,电子产品,10.0
prod_02067,运动户外,62.22
prod_02068,家居用品,36.93
prod_02069,图书,12.39
prod_02070,家居用品,10.69
prod_02071,电子产品,12.38
prod_02072,家居用品,14.1
prod_02073,服装,32.96
prod_02074,图书,10.0
prod_02075,电子产品,56.01
prod_02076,运动户外,12.05
prod_02077,母婴用品,10.0
prod_02078,图书,23.29
prod_02079,服装,137.39
prod_02080,食品,10.26
prod_02081,电子产品,22.27
prod_02082,家居用品,22.49
prod_02083,运动户外,90.76
prod_02084,电子产品,10.0
prod_02085,母婴用品,42.48
prod_02086,电子产品,10.0
prod_02087,电子产品,24.0
prod_02088,电子产品,36.22
prod_02089,图书,44.84
prod_02090,服装,10.0
prod_02091,电子产品,10.0
prod_02092,美妆,17.15
prod_02093,母婴用品,12.73
prod_02094,食品,10.0
prod_02095,电子产品,10.0
prod_02096,电子产品,13.7
prod_02097,图书,78.83
prod_02098,美妆,10.0
prod_02099,母婴用品,40.98
prod_02100,食品,10.0
prod_02101,电子产品,10.99
prod_02102,服装,10.0
prod_02103,美妆,114.23
prod_02104,服装,43.17
prod_02105,母婴用品,35.2
prod_02106,服装,33.79
prod_02107,食品,10.53
prod_02108,家居用品,20.67
prod_02109,电子产品,10.0
prod_02110,美妆,173.35
prod_02111,食品,10.0
prod_02112,电子产品,10.09
prod_02113,家居用品,72.45
prod_02114,美妆,18.47
prod_02115,运动户外,32.56
prod_02116,家居用品,18.82
prod_02117,美妆,11.57
prod_02118,家居用品,11.58
prod_02119,美妆,40.05
prod_02120,美妆,24.09
prod_02121,电子产品,52.58
prod_02122,美妆,52.06
prod_02123,家居用品,31.87
prod_02124,电子产品,46.44
prod_02125,食品,30.87
prod_02126,服装,27.23
prod_02127,图书,15.5
prod_02128,电子产品,10.0
prod_02129,图书,12.09
prod_02130,电子产品,63.93
prod_02131,家居用品,25.3
prod_02132,食品,14.56
prod_02133,服装,52.53
prod_02134,母婴用品,14.04
prod_02135,食品,35.38
prod_02136,家居用品,58.19
prod_02137,母婴用品,32.65
prod_02138,家居用品,46.97
prod_02139,家居用品,29.31
prod_02140,服装,10.0
prod_02141,母婴用品,57.32
prod_02142,图书,38.16
prod_02143,美妆,15.75
prod_02144,图书,12.55
prod_02145,美妆,22.17
prod_02146,图书,10.0
prod_02147,电子产品,42.7
prod_02148,电子产品,17.8
prod_02149,服装,10.0
prod_02150,运动户外,34.18
prod_02151,图书,29.36
prod_02152,食品,38.61
prod_02153,电子产品,10.0
prod_02154,家居用品,36.21
prod_02155,运动户外,83.87
prod_02156,家居用品,19.41
prod_02157,图书,18.45
prod_02158,电子产品,10.0
prod_02159,美妆,21.45
prod_02160,美妆,10.0
prod_02161,图书,51.11
prod_02162,服装,139.93
prod_02163,美妆,142.79
prod_02164,服装,10.13
prod_02165,母婴用品,11.13
prod_02166,食品,32.59
prod_02167,家居用品,16.71
prod_02168,美妆,20.31
prod_02169,食品,143.09
prod_02170,运动户外,10.0
prod_02171,电子产品,24.86
prod_02172,家居用品,27.24
prod_02173,母婴用品,46.53
prod_02174,母婴用品,10.07
prod_02175,服装,65.81
prod_02176,电子产品,24.78
prod_02177,家居用品,10.35
prod_02178,家居用品,17.38
prod_02179,服装,44.79
prod_02180,家居用品,106.28
prod_02181,运动户外,15.16
prod_02182,电子产品,109.16
prod_02183,美妆,54.26
prod_02184,美妆,13.35
prod_02185,美妆,32.52
prod_02186,食品,40.35
prod_02187,美妆,16.58
prod_02188,运动户外,12.0
prod_02189,图书,18.05
prod_02190,电子产品,14.73
prod_02191,电子产品,25.05
prod_02192,运动户外,115.13
prod_02193,食品,28.99
prod_02194,母婴用品,85.37
prod_02195,服装,31.65
prod_02196,电子产品,203.3
prod_02197,服装,10.48
prod_02198,服装,10.0
prod_02199,食品,24.99
prod_02200,运动户外,27.65
prod_02201,美妆,70.88
prod_02202,电子产品,92.16
prod_02203,图书,10.0
prod_02204,食品,17.5
prod_02205,食品,22.45
prod_02206,美妆,10.0
prod_02207,食品,17.96
prod_02208,服装,48.07
prod_02209,美妆,50.9
prod_02210,图书,27.1
prod_02211,家居用品,78.01
prod_02212,服装,26.54
prod_02213,服装,55.89
prod_02214,电子产品,10.27
prod_02215,运动户外,10.83
prod_02216,服装,105.82
prod_02217,电子产品,13.6
prod_02218,服装,45.19
prod_02219,电子产品,13.18
prod_02220,图书,27.44
prod_02221,食品,18.02
prod_02222,家居用品,35.62
prod_02223,母婴用品,35.47
prod_02224,家居用品,11.83
prod_02225,食品,36.6
prod_02226,运动户外,10.0
prod_02227,食品,79.89
prod_02228,母婴用品,26.77
prod_02229,运动户外,10.0
prod_02230,母婴用品,10.0
prod_02231,服装,34.73
prod_02232,食品,43.32
prod_02233,运动户外,14.69
prod_02234,母婴用品,22.77
prod_02235,母婴用品,35.89
prod_02236,运动户外,57.33
prod_02237,图书,41.52
prod_02238,电子产品,12.83
prod_02239,家居用品,59.83
prod_02240,电子产品,10.0
prod_02241,电子产品,16.06
prod_02242,家居用品,32.98
prod_02243,电子产品,10.0
prod_02244,家居用品,20.99
prod_02245,母婴用品,31.27
prod_02246,家居用品,10.8
prod_02247,电子产品,23.39
prod_02248,图书,10.0
prod_02249,运动户外,44.9
prod_02250,家居用品,30.77
prod_02251,家居用品,36.27
prod_02252,家居用品,19.0
prod_02253,服装,10.0
prod_02254,电子产品,18.06
prod_02255,美妆,79.91
prod_02256,运动户外,45.29
prod_02257,美妆,81.15
prod_02258,服装,20.99
prod_02259,家居用品,11.55
prod_02260,服装,32.11
prod_02261,服装,17.22
prod_02262,美妆,12.85
prod_02263,母婴用品,10.0
prod_02264,电子产品,26.24
prod_02265,母婴用品,42.5
prod_02266,母婴用品,10.0
prod_02267,电子产品,66.11
prod_02268,电子产品,24.53
prod_02269,家居用品,21.94
prod_02270,食品,10.0
prod_02271,电子产品,30.63
prod_02272,家居用品,10.0
prod_02273,母婴用品,10.0
prod_02274,电子产品,10.0
prod_02275,服装,174.22
prod_02276,图书,19.33
prod_02277,运动户外,12.33
prod_02278,家居用品,19.42
prod_02279,电子产品,13.44
prod_02280,图书,17.4
prod_02281,图书,27.04
prod_02282,母婴用品,14.51
prod_02283,电子产品,22.18
prod_02284,图书,129.85
prod_02285,服装,10.0
prod_02286,母婴用品,10.0
prod_02287,服装,29.81
prod_02288,服装,60.02
prod_02289,电子产品,220.03
prod_02290,家居用品,27.98
prod_02291,服装,10.0
prod_02292,电子产品,66.97
prod_02293,服装,22.19
prod_02294,家居用品,21.52
prod_02295,运动户外,10.0
prod_02296,电子产品,51.15
prod_02297,图书,10.0
prod_02298,图书,31.61
prod_02299,家居用品,21.2
prod_02300,电子产品,23.56
prod_02301,运动户外,20.94
prod_02302,家居用品,10.99
prod_02303,电子产品,10.25
prod_02304,服装,42.87
prod_02305,服装,19.83
prod_02306,家居用品,11.89
prod_02307,母婴用品,13.33
prod_02308,运动户外,34.83
prod_02309,运动户外,11.68
prod_02310,服装,72.0
prod_02311,母婴用品,17.73
prod_02312,美妆,15.19
prod_02313,运动户外,32.93
prod_02314,食品,16.0
prod_02315,电子产品,27.26
prod_02316,运动户外,19.21
prod_02317,服装,10.0
prod_02318,母婴用品,10.0
prod_02319,家居用品,25.39
prod_02320,母婴用品,14.0
prod_02321,家居用品,104.27
prod_02322,服装,10.7
prod_02323,食品,10.0
prod_02324,美妆,20.73
prod_02325,图书,24.55
prod_02326,服装,40.72
prod_02327,电子产品,10.0
prod_02328,服装,67.09
prod_02329,家居用品,10.0
prod_02330,美妆,48.01
prod_02331,电子产品,96.16
prod_02332,服装,36.5
prod_02333,母婴用品,10.0
prod_02334,电子产品,17.21
prod_02335,美妆,36.76
prod_02336,电子产品,20.63
prod_02337,电子产品,10.0
prod_02338,美妆,21.76
prod_02339,服装,13.28
prod_02340,食品,32.51
prod_02341,运动户外,10.0
prod_02342,运动户外,10.0
prod_02343,运动户外,10.0
prod_02344,美妆,10.0
prod_02345,服装,12.15
prod_02346,服装,34.36
prod_02347,图书,14.66
prod_02348,食品,19.7
prod_02349,电子产品,10.0
prod_02350,电子产品,20.41
prod_02351,服装,10.0
prod_02352,电子产品,10.0
prod_02353,家居用品,16.77
prod_02354,美妆,11.69
prod_02355,电子产品,10.0
prod_02356,美妆,18.85
prod_02357,图书,10.0
prod_02358,电子产品,10.0
prod_02359,电子产品,61.36
prod_02360,电子产品,39.77
prod_02361,食品,27.11
prod_02362,美妆,21.08
prod_02363,服装,32.61
prod_02364,服装,14.67
prod_02365,服装,21.4
prod_02366,图书,14.54
prod_02367,电子产品,21.97
prod_02368,图书,25.24
prod_02369,美妆,24.01
prod_02370,家居用品,14.97
prod_02371,食品,34.9
prod_02372,电子产品,17.08
prod_02373,服装,16.73
prod_02374,电子产品,10.0
prod_02375,电子产品,10.16
prod_02376,服装,40.15
prod_02377,图书,37.6
prod_02378,母婴用品,19.73
prod_02379,美妆,12.85
prod_02380,服装,22.67
prod_02381,母婴用品,10.0
prod_02382,家居用品,22.46
prod_02383,电子产品,10.0
prod_02384,服装,18.68
prod_02385,食品,23.81
prod_02386,服装,15.18
prod_02387,美妆,36.5
prod_02388,电子产品,12.11
prod_02389,食品,11.21
prod_02390,食品,33.1
prod_02391,运动户外,15.06
prod_02392,母婴用品,58.99
prod_02393,美妆,20.3
prod_02394,家居用品,31.22
prod_02395,美妆,42.31
prod_02396,家居用品,18.97
prod_02397,母婴用品,10.0
prod_02398,运动户外,33.18
prod_02399,服装,52.16
prod_02400,图书,16.24
prod_02401,服装,44.44
prod_02402,电子产品,10.0
prod_02403,图书,22.64
prod_02404,服装,15.98
prod_02405,母婴用品,10.0
prod_02406,家居用品,27.62
prod_02407,运动户外,10.0
prod_02408,美妆,27.14
prod_02409,运动户外,10.0
prod_02410,家居用品,10.0
prod_02411,服装,11.34
prod_02412,运动户外,45.98
prod_02413,美妆,17.67
prod_02414,服装,20.67
prod_02415,食品,22.46
prod_02416,母婴用品,21.79
prod_02417,图书,89.96
prod_02418,美妆,19.43
prod_02419,运动户外,10.0
prod_02420,服装,14.92
prod_02421,母婴用品,21.21
prod_02422,食品,10.0
prod_02423,家居用品,16.6
prod_02424,电子产品,16.77
prod_02425,服装,83.16
prod_02426,食品,11.68
prod_02427,图书,42.94
prod_02428,运动户外,17.87
prod_02429,母婴用品,39.97
prod_02430,电子产品,61.35
prod_02431,美妆,27.25
prod_02432,美妆,19.18
prod_02433,电子产品,50.34
prod_02434,食品,10.0
prod_02435,家居用品,23.07
prod_02436,电子产品,10.0
prod_02437,电子产品,38.09
prod_02438,图书,21.73
prod_02439,美妆,18.96
prod_02440,图书,14.94
prod_02441,美妆,34.51
prod_02442,电子产品,10.0
prod_02443,电子产品,92.03
prod_02444,家居用品,17.92
prod_02445,服装,10.0
prod_02446,母婴用品,10.0
prod_02447,美妆,17.56
prod_02448,家居用品,24.15
prod_02449,电子产品,25.64
prod_02450,美妆,10.0
prod_02451,美妆,10.0
prod_02452,美妆,59.44
prod_02453,家居用品,10.0
prod_02454,食品,21.96
prod_02455,服装,14.76
prod_02456,运动户外,13.08
prod_02457,电子产品,16.13
prod_02458,家居用品,13.04
prod_02459,美妆,12.7
prod_02460,家居用品,44.65
prod_02461,美妆,14.54
prod_02462,电子产品,10.0
prod_02463,电子产品,18.78
prod_02464,运动户外,10.0
prod_02465,家居用品,10.0
prod_02466,电子产品,64.34
prod_02467,电子产品,17.35
prod_02468,运动户外,10.0
prod_02469,美妆,18.5
prod_02470,母婴用品,21.14
prod_02471,运动户外,17.02
prod_02472,图书,13.59
prod_02473,服装,10.0
prod_02474,运动户外,14.4
prod_02475,服装,10.64
prod_02476,运动户外,18.22
prod_02477,图书,28.17
prod_02478,美妆,81.54
prod_02479,家居用品,37.33
prod_02480,美妆,10.0
prod_02481,食品,24.0
prod_02482,服装,67.53
prod_02483,母婴用品,17.92
prod_02484,食品,69.72
prod_02485,电子产品,10.0
prod_02486,美妆,10.0
prod_02487,图书,17.55
prod_02488,运动户外,17.87
prod_02489,美妆,39.23
prod_02490,电子产品,20.12
prod_02491,电子产品,18.41
prod_02492,电子产品,145.62
prod_02493,家居用品,10.78
prod_02494,图书,56.31
prod_02495,家居用品,28.01
prod_02496,家居用品,14.98
prod_02497,图书,24.71
prod_02498,服装,10.44
prod_02499,电子产品,21.52
prod_02500,食品,20.02
prod_02501,电子产品,29.4
prod_02502,食品,18.29
prod_02503,图书,76.17
prod_02504,母婴用品,10.0
prod_02505,电子产品,11.58
prod_02506,家居用品,24.32
prod_02507,美妆,10.54
prod_02508,家居用品,34.41
prod_02509,服装,57.48
prod_02510,电子产品,13.25
prod_02511,美妆,21.55
prod_02512,运动户外,33.91
prod_02513,母婴用品,40.72
prod_02514,运动户外,324.49
prod_02515,电子产品,10.0
prod_02516,美妆,66.38
prod_02517,服装,12.01
prod_02518,母婴用品,12.43
prod_02519,母婴用品,22.52
prod_02520,母婴用品,21.11
prod_02521,运动户外,54.63
prod_02522,食品,10.0
prod_02523,图书,10.0
prod_02524,母婴用品,94.35
prod_02525,食品,10.0
prod_02526,运动户外,44.88
prod_02527,母婴用品,61.3
prod_02528,食品,49.78
prod_02529,电子产品,30.24
prod_02530,电子产品,36.48
prod_02531,电子产品,13.22
prod_02532,服装,10.0
prod_02533,服装,15.21
prod_02534,美妆,13.0
prod_02535,服装,10.0
prod_02536,母婴用品,20.9
prod_02537,家居用品,10.0
prod_02538,运动户外,54.79
prod_02539,电子产品,19.0
prod_02540,美妆,13.53
prod_02541,美妆,15.68
prod_02542,图书,17.72
prod_02543,食品,10.0
prod_02544,电子产品,10.0
prod_02545,服装,10.0
prod_02546,家居用品,10.0
prod_02547,服装,10.13
prod_02548,食品,17.85
prod_02549,美妆,48.47
prod_02550,运动户外,10.0
prod_02551,母婴用品,41.78
prod_02552,服装,10.0
prod_02553,电子产品,21.7
prod_02554,图书,10.0
prod_02555,服装,10.0
prod_02556,食品,25.87
prod_02557,食品,25.63
prod_02558,美妆,36.57
prod_02559,运动户外,10.0
prod_02560,母婴用品,44.58
prod_02561,母婴用品,70.15
prod_02562,运动户外,24.2
prod_02563,运动户外,10.0
prod_02564,电子产品,10.0
prod_02565,运动户外,22.7
prod_02566,电子产品,12.71
prod_02567,图书,10.0
prod_02568,电子产品,17.57
prod_02569,服装,15.08
prod_02570,电子产品,17.67
prod_02571,服装,10.0
prod_02572,服装,97.87
prod_02573,电子产品,10.0
prod_02574,运动户外,16.19
prod_02575,运动户外,10.0
prod_02576,图书,10.0
prod_02577,运动户外,10.0
prod_02578,图书,13.06
prod_02579,母婴用品,16.46
prod_02580,食品,14.33
prod_02581,食品,12.97
prod_02582,运动户外,23.84
prod_02583,家居用品,25.35
prod_02584,电子产品,10.0
prod_02585,图书,46.81
prod_02586,家居用品,24.75
prod_02587,服装,10.0
prod_02588,家居用品,41.22
prod_02589,运动户外,45.41
prod_02590,母婴用品,10.0
prod_02591,电子产品,15.65
prod_02592,家居用品,24.8
prod_02593,电子产品,47.27
prod_02594,美妆,29.76
prod_02595,服装,12.8
prod_02596,服装,10.0
prod_02597,电子产品,10.0
prod_02598,服装,10.0
prod_02599,家居用品,30.88
prod_02600,美妆,41.96
prod_02601,家居用品,14.85
prod_02602,美妆,48.29
prod_02603,服装,27.83
prod_02604,家居用品,151.79
prod_02605,家居用品,10.0
prod_02606,美妆,16.86
prod_02607,食品,23.8
prod_02608,运动户外,88.07
prod_02609,家居用品,10.0
prod_02610,电子产品,10.0
prod_02611,电子产品,20.99
prod_02612,家居用品,10.0
prod_02613,电子产品,16.46
prod_02614,电子产品,10.0
prod_02615,服装,52.26
prod_02616,美妆,76.96
prod_02617,图书,79.22
prod_02618,服装,22.71
prod_02619,服装,23.11
prod_02620,图书,19.89
prod_02621,服装,40.0
prod_02622,图书,55.1
prod_02623,母婴用品,35.54
prod_02624,运动户外,24.39
prod_02625,服装,35.32
prod_02626,食品,19.92
prod_02627,图书,10.0
prod_02628,家居用品,12.51
prod_02629,图书,23.82
prod_02630,服装,10.01
prod_02631,运动户外,10.0
prod_02632,家居用品,32.93
prod_02633,电子产品,34.62
prod_02634,美妆,25.45
prod_02635,服装,13.49
prod_02636,电子产品,15.33
prod_02637,服装,35.16
prod_02638,电子产品,10.0
prod_02639,美妆,10.0
prod_02640,服装,30.14
prod_02641,电子产品,18.26
prod_02642,服装,57.16
prod_02643,家居用品,10.0
prod_02644,美妆,47.45
prod_02645,家居用品,12.59
prod_02646,运动户外,37.55
prod_02647,电子产品,10.0
prod_02648,服装,10.0
prod_02649,美妆,26.6
prod_02650,电子产品,16.12
prod_02651,家居用品,22.82
prod_02652,家居用品,10.0
prod_02653,电子产品,26.11
prod_02654,食品,55.65
prod_02655,美妆,48.3
prod_02656,家居用品,11.71
prod_02657,食品,10.0
prod_02658,母婴用品,20.04
prod_02659,运动户外,39.57
prod_02660,电子产品,10.0
prod_02661,电子产品,32.7
prod_02662,服装,100.31
prod_02663,家居用品,33.51
prod_02664,电子产品,10.0
prod_02665,家居用品,10.0
prod_02666,电子产品,11.57
prod_02667,食品,17.89
prod_02668,服装,26.55
prod_02669,电子产品,35.74
prod_02670,服装,15.82
prod_02671,食品,24.65
prod_02672,美妆,10.0
prod_02673,母婴用品,11.42
prod_02674,母婴用品,40.77
prod_02675,食品,28.84
prod_02676,运动户外,31.87
prod_02677,电子产品,10.0
prod_02678,食品,19.49
prod_02679,美妆,21.5
prod_02680,食品,26.01
prod_02681,家居用品,45.32
prod_02682,电子产品,20.82
prod_02683,服装,71.68
prod_02684,美妆,10.0
prod_02685,母婴用品,15.7
prod_02686,家居用品,45.87
prod_02687,母婴用品,11.05
prod_02688,电子产品,39.13
prod_02689,母婴用品,21.72
prod_02690,运动户外,91.71
prod_02691,电子产品,17.8
prod_02692,家居用品,17.97
prod_02693,电子产品,84.86
prod_02694,母婴用品,15.04
prod_02695,服装,46.76
prod_02696,美妆,25.69
prod_02697,家居用品,47.93
prod_02698,母婴用品,15.19
prod_02699,家居用品,18.44
prod_02700,家居用品,14.97
prod_02701,家居用品,10.0
prod_02702,服装,16.25
prod_02703,电子产品,260.24
prod_02704,食品,11.18
prod_02705,电子产品,22.57
prod_02706,食品,52.09
prod_02707,服装,30.48
prod_02708,家居用品,18.88
prod_02709,家居用品,10.0
prod_02710,图书,63.68
prod_02711,电子产品,48.76
prod_02712,家居用品,62.48
prod_02713,美妆,57.68
prod_02714,电子产品,10.0
prod_02715,食品,15.16
prod_02716,电子产品,25.76
prod_02717,电子产品,10.0
prod_02718,图书,12.13
prod_02719,家居用品,33.53
prod_02720,服装,32.44
prod_02721,图书,82.16
prod_02722,电子产品,11.28
prod_02723,食品,10.0
prod_02724,母婴用品,107.61
prod_02725,食品,16.5
prod_02726,电子产品,10.0
prod_02727,食品,27.65
prod_02728,电子产品,10.0
prod_02729,家居用品,14.75
prod_02730,运动户外,10.0
prod_02731,电子产品,48.87
prod_02732,电子产品,27.84
prod_02733,服装,10.0
prod_02734,母婴用品,23.54
prod_02735,家居用品,34.36
prod_02736,电子产品,16.96
prod_02737,食品,75.51
prod_02738,食品,46.21
prod_02739,服装,13.66
prod_02740,母婴用品,16.75
prod_02741,家居用品,10.0
prod_02742,家居用品,10.0
prod_02743,电子产品,10.01
prod_02744,美妆,11.45
prod_02745,家居用品,58.04
prod_02746,运动户外,10.0
prod_02747,母婴用品,21.71
prod_02748,电子产品,23.85
prod_02749,母婴用品,11.41
prod_02750,家居用品,45.4
prod_02751,服装,15.64
prod_02752,图书,12.5
prod_02753,美妆,74.73
prod_02754,图书,10.24
prod_02755,服装,37.44
prod_02756,母婴用品,12.75
prod_02757,图书,10.0
prod_02758,家居用品,15.42
prod_02759,母婴用品,132.24
prod_02760,母婴用品,10.0
prod_02761,服装,11.47
prod_02762,美妆,53.69
prod_02763,运动户外,10.0
prod_02764,运动户外,12.41
prod_02765,电子产品,22.37
prod_02766,美妆,16.78
prod_02767,母婴用品,30.18
prod_02768,家居用品,16.28
prod_02769,图书,20.18
prod_02770,食品,18.09
prod_02771,家居用品,10.44
prod_02772,电子产品,10.0
prod_02773,图书,93.46
prod_02774,家居用品,10.35
prod_02775,服装,10.86
prod_02776,服装,23.54
prod_02777,食品,10.0
prod_02778,家居用品,41.79
prod_02779,美妆,24.62
prod_02780,美妆,16.17
prod_02781,电子产品,13.47
prod_02782,食品,10.0
prod_02783,美妆,25.81
prod_02784,电子产品,22.4
prod_02785,运动户外,11.98
prod_02786,服装,30.55
prod_02787,电子产品,71.12
prod_02788,家居用品,20.32
prod_02789,服装,16.48
prod_02790,电子产品,10.0
prod_02791,电子产品,17.69
prod_02792,电子产品,14.36
prod_02793,食品,10.0
prod_02794,家居用品,28.82
prod_02795,运动户外,25.0
prod_02796,食品,21.35
prod_02797,图书,15.03
prod_02798,美妆,41.98
prod_02799,食品,10.0
prod_02800,图书,10.0
prod_02801,食品,24.06
prod_02802,服装,55.23
prod_02803,服装,22.12
prod_02804,运动户外,22.24
prod_02805,食品,10.0
prod_02806,服装,10.0
prod_02807,电子产品,10.0
prod_02808,服装,33.63
prod_02809,家居用品,10.0
prod_02810,母婴用品,10.16
prod_02811,服装,10.0
prod_02812,电子产品,10.0
prod_02813,电子产品,50.0
prod_02814,家居用品,12.37
prod_02815,电子产品,41.74
prod_02816,运动户外,12.62
prod_02817,运动户外,63.62
prod_02818,母婴用品,26.56
prod_02819,图书,13.89
prod_02820,美妆,17.65
prod_02821,母婴用品,10.0
prod_02822,母婴用品,13.35
prod_02823,运动户外,62.58
prod_02824,运动户外,26.77
prod_02825,美妆,10.0
prod_02826,电子产品,17.52
prod_02827,服装,22.98
prod_02828,美妆,36.61
prod_02829,食品,14.88
prod_02830,运动户外,18.25
prod_02831,运动户外,45.89
prod_02832,食品,16.53
prod_02833,电子产品,11.21
prod_02834,服装,39.2
prod_02835,家居用品,39.79
prod_02836,家居用品,10.0
prod_02837,美妆,24.71
prod_02838,电子产品,10.0
prod_02839,电子产品,27.66
prod_02840,服装,43.04
prod_02841,图书,32.96
prod_02842,电子产品,35.67
prod_02843,运动户外,11.84
prod_02844,服装,13.93
prod_02845,电子产品,32.27
prod_02846,食品,21.26
prod_02847,母婴用品,10.0
prod_02848,食品,40.98
prod_02849,美妆,10.0
prod_02850,运动户外,26.04
prod_02851,图书,23.71
prod_02852,电子产品,51.69
prod_02853,图书,16.63
prod_02854,母婴用品,10.0
prod_02855,图书,22.53
prod_02856,运动户外,26.21
prod_02857,服装,47.41
prod_02858,家居用品,13.17
prod_02859,美妆,35.25
prod_02860,服装,41.17
prod_02861,运动户外,11.18
prod_02862,母婴用品,25.88
prod_02863,运动户外,10.0
prod_02864,母婴用品,31.54
prod_02865,家居用品,24.0
prod_02866,运动户外,10.0
prod_02867,家居用品,14.62
prod_02868,电子产品,47.84
prod_02869,美妆,23.57
prod_02870,服装,11.63
prod_02871,母婴用品,10.87
prod_02872,服装,44.81
prod_02873,母婴用品,13.56
prod_02874,电子产品,23.96
prod_02875,运动户外,14.43
prod_02876,图书,10.0
prod_02877,图书,11.91
prod_02878,服装,49.92
prod_02879,图书,111.63
prod_02880,服装,10.82
prod_02881,图书,26.22
prod_02882,食品,129.41
prod_02883,电子产品,52.5
prod_02884,电子产品,10.0
prod_02885,服装,16.25
prod_02886,母婴用品,24.68
prod_02887,食品,55.6
prod_02888,运动户外,10.0
prod_02889,食品,37.31
prod_02890,母婴用品,35.26
prod_02891,服装,15.75
prod_02892,电子产品,111.64
prod_02893,图书,10.0
prod_02894,图书,26.88
prod_02895,食品,23.56
prod_02896,家居用品,27.13
prod_02897,电子产品,50.62
prod_02898,服装,10.0
prod_02899,美妆,22.8
prod_02900,食品,97.09
prod_02901,服装,38.04
prod_02902,食品,11.84
prod_02903,电子产品,10.59
prod_02904,美妆,30.39
prod_02905,图书,13.58
prod_02906,电子产品,17.92
prod_02907,家居用品,11.08
prod_02908,电子产品,105.55
prod_02909,母婴用品,26.5
prod_02910,食品,20.95
prod_02911,服装,10.0
prod_02912,服装,10.38
prod_02913,母婴用品,19.13
prod_02914,美妆,19.15
prod_02915,电子产品,75.85
prod_02916,服装,22.18
prod_02917,图书,46.09
prod_02918,服装,23.18
prod_02919,家居用品,40.0
prod_02920,母婴用品,10.0
prod_02921,母婴用品,10.0
prod_02922,母婴用品,42.06
prod_02923,电子产品,66.5
prod_02924,家居用品,10.0
prod_02925,服装,20.28
prod_02926,运动户外,10.0
prod_02927,图书,11.81
prod_02928,运动户外,10.0
prod_02929,母婴用品,18.27
prod_02930,图书,17.33
prod_02931,家居用品,17.16
prod_02932,家居用品,15.89
prod_02933,服装,33.38
prod_02934,家居用品,79.17
prod_02935,家居用品,10.0
