order_id,product_id,quantity,price
order_017221,prod_04957,1,84.34
order_017222,prod_02984,2,29.36
order_017222,prod_01817,2,18.0
order_017222,prod_01312,1,13.45
order_017223,prod_02495,2,28.01
order_017223,prod_03272,1,47.68
order_017223,prod_04171,1,10.0
order_017223,prod_02273,3,10.0
order_017224,prod_04158,2,10.0
order_017225,prod_04035,2,20.78
order_017225,prod_03627,1,11.83
order_017225,prod_02603,1,27.83
order_017225,prod_02000,3,36.91
order_017226,prod_03358,2,10.0
order_017226,prod_00301,2,12.31
order_017227,prod_02976,2,10.0
order_017227,prod_01866,3,13.12
order_017228,prod_01498,2,20.85
order_017229,prod_01154,1,13.7
order_017229,prod_01029,1,49.83
order_017229,prod_00042,2,10.0
order_017229,prod_02460,1,44.65
order_017230,prod_00246,3,14.02
order_017230,prod_03034,1,46.08
order_017231,prod_00450,3,20.4
order_017232,prod_03180,2,32.64
order_017232,prod_01399,3,10.0
order_017232,prod_02110,1,173.35
order_017233,prod_04525,3,10.0
order_017233,prod_01976,2,46.61
order_017233,prod_04581,2,21.33
order_017234,prod_03805,1,18.95
order_017234,prod_03527,1,12.04
order_017234,prod_04301,1,36.74
order_017235,prod_03159,1,10.0
order_017236,prod_00765,2,14.66
order_017236,prod_01155,3,62.94
order_017237,prod_02334,1,17.21
order_017237,prod_01135,2,13.05
order_017237,prod_04608,2,25.12
order_017238,prod_04811,3,10.0
order_017238,prod_01530,1,10.0
order_017239,prod_02860,3,41.17
order_017239,prod_00678,3,20.54
order_017239,prod_01565,1,17.08
order_017240,prod_01601,3,44.57
order_017240,prod_02394,2,31.22
order_017241,prod_02319,1,25.39
order_017241,prod_00119,3,10.0
order_017242,prod_02776,1,23.54
order_017242,prod_03943,3,23.24
order_017243,prod_01924,1,30.26
order_017243,prod_00836,2,49.19
order_017244,prod_03612,2,28.12
order_017245,prod_03128,3,31.16
order_017245,prod_01894,3,16.19
order_017245,prod_03339,1,38.88
order_017246,prod_02023,2,23.02
order_017246,prod_00232,1,17.87
order_017247,prod_01303,2,18.66
order_017247,prod_03005,3,10.0
order_017247,prod_02322,3,10.7
order_017247,prod_00626,1,10.0
order_017248,prod_01657,3,10.0
order_017248,prod_02636,1,15.33
order_017248,prod_01859,2,17.11
order_017248,prod_02459,2,12.7
order_017249,prod_00224,1,54.78
order_017249,prod_04675,1,17.57
order_017249,prod_03427,3,90.63
order_017249,prod_03237,3,22.07
order_017249,prod_00426,1,21.24
order_017250,prod_02959,2,80.06
order_017250,prod_04259,2,10.0
order_017251,prod_02477,2,28.17
order_017251,prod_04744,3,40.41
order_017251,prod_00744,3,41.79
order_017252,prod_03199,1,18.06
order_017252,prod_00843,2,11.21
order_017252,prod_01314,1,12.47
order_017252,prod_03651,3,17.72
order_017253,prod_00699,2,20.95
order_017253,prod_04665,3,36.88
order_017253,prod_02107,1,10.53
order_017253,prod_03696,1,15.17
order_017254,prod_03887,3,22.86
order_017254,prod_03308,1,10.0
order_017255,prod_00800,2,10.0
order_017256,prod_00301,2,12.31
order_017256,prod_02873,3,13.56
order_017257,prod_00332,2,10.94
order_017257,prod_01562,1,23.68
order_017258,prod_02179,1,44.79
order_017258,prod_00748,2,11.46
order_017258,prod_04025,1,13.87
order_017258,prod_02056,1,20.16
order_017258,prod_00326,3,28.25
order_017258,prod_03722,2,37.84
order_017259,prod_02542,1,17.72
order_017260,prod_01158,3,34.34
order_017260,prod_00841,1,32.67
order_017261,prod_03878,1,21.45
order_017261,prod_00092,1,31.25
order_017262,prod_00742,1,14.74
order_017262,prod_02540,1,13.53
order_017262,prod_03743,3,10.0
order_017263,prod_00098,2,63.15
order_017264,prod_04066,3,14.76
order_017264,prod_03030,2,22.57
order_017265,prod_04364,2,10.0
order_017265,prod_02091,3,10.0
order_017265,prod_01980,2,15.72
order_017265,prod_01052,3,15.21
order_017266,prod_00898,2,75.21
order_017267,prod_02710,1,63.68
order_017267,prod_04271,1,48.56
order_017267,prod_02847,3,10.0
order_017268,prod_03336,2,24.22
order_017268,prod_04017,2,31.76
order_017269,prod_03066,2,23.09
order_017269,prod_00515,3,19.61
order_017269,prod_03747,3,10.0
order_017269,prod_01797,2,10.0
order_017270,prod_01431,3,18.46
order_017270,prod_00996,3,46.76
order_017270,prod_00705,3,10.78
order_017271,prod_04994,2,30.64
order_017271,prod_04078,3,50.79
order_017271,prod_04429,1,56.12
order_017272,prod_03553,2,11.73
order_017272,prod_01975,1,22.66
order_017273,prod_02269,3,21.94
order_017273,prod_02709,1,10.0
order_017274,prod_03219,2,13.91
order_017275,prod_00087,2,25.64
order_017275,prod_03602,3,14.3
order_017275,prod_00699,2,20.95
order_017275,prod_04142,1,83.84
order_017276,prod_04126,2,48.4
order_017276,prod_02894,1,26.88
order_017276,prod_01072,1,10.0
order_017277,prod_00945,1,10.56
order_017277,prod_01454,3,16.51
order_017277,prod_01763,2,22.72
order_017277,prod_01735,3,29.52
order_017278,prod_04995,1,50.95
order_017279,prod_01618,2,88.64
order_017279,prod_01102,1,34.64
order_017279,prod_02893,3,10.0
order_017279,prod_04920,1,35.99
order_017280,prod_01898,3,85.91
order_017280,prod_00684,1,24.24
order_017280,prod_00567,3,26.22
order_017281,prod_02422,3,10.0
order_017281,prod_00657,1,61.83
order_017281,prod_01382,1,28.09
order_017282,prod_03210,2,11.34
order_017282,prod_02936,2,10.25
order_017283,prod_00012,1,37.31
order_017283,prod_04781,1,25.91
order_017284,prod_01411,2,19.41
order_017284,prod_04201,1,20.02
order_017285,prod_01959,3,10.0
order_017285,prod_02037,2,21.99
order_017285,prod_04932,2,10.0
order_017286,prod_02950,1,11.02
order_017286,prod_00438,2,16.59
order_017287,prod_04943,1,41.12
order_017287,prod_04052,3,31.02
order_017287,prod_01697,3,13.61
order_017288,prod_00531,3,16.96
order_017289,prod_01701,3,22.17
order_017290,prod_00663,3,33.67
order_017291,prod_03085,1,10.0
order_017292,prod_01376,2,12.55
order_017292,prod_00143,1,10.0
order_017292,prod_01051,2,10.0
order_017292,prod_00925,1,59.25
order_017292,prod_02667,1,17.89
order_017292,prod_01538,2,17.11
order_017293,prod_00090,3,10.0
order_017294,prod_00678,1,20.54
order_017295,prod_00009,1,28.48
order_017295,prod_04297,1,10.0
order_017296,prod_01990,1,38.63
order_017296,prod_02617,2,79.22
order_017297,prod_00438,2,16.59
order_017297,prod_04159,1,35.32
order_017297,prod_04246,1,12.96
order_017297,prod_00683,2,13.75
order_017297,prod_00529,2,26.81
order_017298,prod_03154,2,84.45
order_017299,prod_02069,1,12.39
order_017299,prod_02221,2,18.02
order_017300,prod_03239,1,13.33
order_017301,prod_02379,1,12.85
order_017302,prod_01709,2,10.0
order_017302,prod_01715,3,11.24
order_017303,prod_04548,3,49.37
order_017303,prod_02486,1,10.0
order_017303,prod_00918,1,48.2
order_017303,prod_04691,3,17.95
order_017304,prod_01777,3,29.0
order_017304,prod_03240,2,28.95
order_017305,prod_03800,2,17.37
order_017305,prod_01556,2,10.0
order_017305,prod_01928,3,32.34
order_017305,prod_03854,2,63.15
order_017306,prod_00454,2,134.59
order_017306,prod_01636,3,29.92
order_017306,prod_00531,2,16.96
order_017306,prod_00511,3,30.86
order_017307,prod_00772,1,10.0
order_017307,prod_04070,1,35.35
order_017307,prod_02496,3,14.98
order_017307,prod_03777,1,16.61
order_017308,prod_01301,1,13.54
order_017308,prod_02166,1,32.59
order_017308,prod_00504,3,68.09
order_017309,prod_01394,2,40.66
order_017310,prod_01888,2,10.0
order_017310,prod_00417,1,16.84
order_017311,prod_01298,1,259.61
order_017311,prod_04583,3,52.09
order_017312,prod_00648,2,10.0
order_017312,prod_04516,3,13.83
order_017313,prod_03307,2,19.09
order_017314,prod_01508,2,18.57
order_017315,prod_00099,1,10.0
order_017316,prod_02195,1,31.65
order_017316,prod_03115,3,10.0
order_017316,prod_00311,2,39.81
order_017316,prod_04196,3,14.58
order_017316,prod_02090,2,10.0
order_017317,prod_03687,3,24.25
order_017317,prod_02546,2,10.0
order_017318,prod_00142,2,10.0
order_017318,prod_02492,2,145.62
order_017318,prod_00102,1,16.3
order_017319,prod_03969,1,20.08
order_017319,prod_00400,2,42.92
order_017319,prod_02308,1,34.83
order_017319,prod_04166,1,25.69
order_017320,prod_00940,2,10.0
order_017320,prod_02272,3,10.0
order_017320,prod_03146,3,18.29
order_017321,prod_03747,2,10.0
order_017321,prod_00788,3,47.72
order_017321,prod_01566,1,22.41
order_017321,prod_03229,3,38.02
order_017321,prod_04821,2,17.63
order_017322,prod_01842,2,15.28
order_017322,prod_01757,2,15.61
order_017323,prod_04488,2,18.17
order_017324,prod_03573,3,10.77
order_017324,prod_01445,2,15.72
order_017324,prod_00464,2,13.86
order_017325,prod_01290,3,19.14
order_017326,prod_04777,1,36.11
order_017327,prod_04904,2,57.68
order_017327,prod_02526,3,44.88
order_017327,prod_01673,1,10.0
order_017328,prod_01336,2,10.73
order_017328,prod_01040,3,10.0
order_017329,prod_02863,2,10.0
order_017329,prod_01957,1,16.77
order_017329,prod_04938,3,26.25
order_017330,prod_02982,2,12.99
order_017330,prod_00060,3,10.06
order_017331,prod_03140,3,10.0
order_017331,prod_02949,2,63.68
order_017332,prod_03997,1,10.0
order_017332,prod_02199,3,24.99
order_017332,prod_00684,1,24.24
order_017332,prod_00303,1,10.0
order_017333,prod_02066,2,10.0
order_017333,prod_03936,3,13.06
order_017333,prod_02779,2,24.62
order_017334,prod_01331,3,145.12
order_017334,prod_00875,2,34.25
order_017334,prod_04609,2,26.42
order_017335,prod_00362,3,10.37
order_017335,prod_01902,1,10.0
order_017335,prod_02605,1,10.0
order_017335,prod_02584,1,10.0
order_017336,prod_04074,2,10.0
order_017337,prod_01903,1,33.67
order_017337,prod_02030,3,61.79
order_017337,prod_04686,2,35.86
order_017337,prod_02262,2,12.85
order_017338,prod_03114,2,10.33
order_017338,prod_00672,3,28.0
order_017338,prod_03593,1,10.0
order_017338,prod_03746,2,92.91
order_017339,prod_02069,1,12.39
order_017339,prod_01871,1,46.42
order_017340,prod_04964,3,10.0
order_017340,prod_03973,2,44.69
order_017341,prod_04355,2,47.88
order_017341,prod_01841,2,36.5
order_017341,prod_04986,2,42.92
order_017341,prod_03269,2,18.96
order_017342,prod_00429,2,25.49
order_017342,prod_01528,3,19.4
order_017343,prod_01877,2,19.79
order_017343,prod_04158,3,10.0
order_017344,prod_03272,3,47.68
order_017344,prod_01829,3,24.57
order_017345,prod_03404,3,10.0
order_017345,prod_03595,1,10.0
order_017345,prod_00062,1,36.04
order_017345,prod_02081,3,22.27
order_017346,prod_03468,1,10.0
order_017347,prod_04451,2,20.54
order_017348,prod_01743,1,20.12
order_017348,prod_02206,3,10.0
order_017348,prod_04734,2,10.04
order_017349,prod_03582,3,40.97
order_017349,prod_01167,3,58.15
order_017349,prod_01764,2,54.4
order_017350,prod_04690,2,28.94
order_017350,prod_00328,2,10.0
order_017350,prod_03765,3,13.92
order_017350,prod_02206,2,10.0
order_017351,prod_00804,3,14.29
order_017351,prod_01968,1,31.91
order_017352,prod_00236,1,16.08
order_017352,prod_02951,2,39.03
order_017352,prod_00505,3,10.0
order_017352,prod_00857,3,32.51
order_017353,prod_01839,1,62.16
order_017353,prod_02138,2,46.97
order_017354,prod_03553,3,11.73
order_017354,prod_03899,1,57.96
order_017355,prod_02105,3,35.2
order_017355,prod_02874,2,23.96
order_017355,prod_01853,2,22.59
order_017356,prod_03231,2,10.0
order_017356,prod_00446,3,44.67
order_017356,prod_03608,2,52.03
order_017356,prod_02697,1,47.93
order_017357,prod_00725,3,25.19
order_017357,prod_03880,3,19.38
order_017358,prod_04789,1,73.17
order_017358,prod_01790,3,99.32
order_017358,prod_00205,2,10.41
order_017359,prod_03824,1,10.69
order_017359,prod_04106,1,16.68
order_017360,prod_01349,1,42.91
order_017360,prod_04210,1,187.04
order_017360,prod_02784,3,22.4
order_017361,prod_01432,1,10.0
order_017361,prod_04423,2,60.96
order_017362,prod_02590,3,10.0
order_017362,prod_04038,2,38.6
order_017362,prod_02974,1,10.0
order_017363,prod_04092,2,60.13
order_017364,prod_01177,2,26.83
order_017365,prod_03854,2,63.15
order_017365,prod_03350,2,26.04
order_017366,prod_04121,2,164.41
order_017366,prod_00546,1,10.0
order_017367,prod_03734,1,10.72
order_017367,prod_00660,3,13.74
order_017368,prod_01815,3,23.17
order_017369,prod_03772,2,10.0
order_017369,prod_00933,1,22.55
order_017369,prod_03518,3,20.46
order_017370,prod_02642,2,57.16
order_017370,prod_00739,1,20.35
order_017370,prod_02775,2,10.86
order_017371,prod_03220,1,16.59
order_017372,prod_03018,3,25.52
order_017372,prod_02770,1,18.09
order_017373,prod_00566,3,46.26
order_017374,prod_01849,1,10.0
order_017374,prod_03043,2,11.77
order_017375,prod_03900,3,29.65
order_017375,prod_03783,3,10.0
order_017376,prod_00726,3,84.53
order_017376,prod_04692,2,21.01
order_017376,prod_04729,1,18.3
order_017376,prod_02529,3,30.24
order_017377,prod_00718,2,12.02
order_017377,prod_02448,2,24.15
order_017378,prod_00095,3,13.52
order_017378,prod_01463,2,28.45
order_017379,prod_00046,3,28.9
order_017379,prod_04555,2,52.6
order_017380,prod_03786,1,83.52
order_017380,prod_00831,3,22.49
order_017380,prod_02522,1,10.0
order_017381,prod_00769,3,23.35
order_017382,prod_04372,2,35.52
order_017382,prod_00123,2,50.51
order_017382,prod_01968,3,31.91
order_017383,prod_03044,1,16.22
order_017383,prod_03869,3,66.94
order_017384,prod_04858,2,10.0
order_017384,prod_04885,3,25.01
order_017385,prod_00705,3,10.78
order_017385,prod_04591,1,28.93
order_017385,prod_04187,1,48.34
order_017385,prod_03164,3,12.61
order_017385,prod_01762,2,15.93
order_017385,prod_04040,3,10.0
order_017386,prod_03246,1,17.54
order_017386,prod_04554,2,10.0
order_017386,prod_03007,1,23.24
order_017386,prod_04979,1,85.61
order_017387,prod_01029,2,49.83
order_017388,prod_03622,1,37.51
order_017388,prod_02918,1,23.18
order_017388,prod_00463,2,34.4
order_017388,prod_02203,2,10.0
order_017389,prod_02031,2,71.52
order_017389,prod_00927,2,12.79
order_017390,prod_03048,1,42.57
order_017391,prod_04445,2,10.0
order_017392,prod_04774,2,16.54
order_017392,prod_02184,2,13.35
order_017392,prod_04599,1,22.02
order_017392,prod_01066,3,18.53
order_017392,prod_03613,2,18.12
order_017393,prod_01093,1,18.73
order_017394,prod_00263,3,23.85
order_017394,prod_01413,3,10.0
order_017395,prod_01424,2,10.0
order_017395,prod_01997,1,42.1
order_017395,prod_01599,1,10.0
order_017395,prod_02581,1,12.97
order_017396,prod_00445,2,20.54
order_017396,prod_04135,3,11.93
order_017396,prod_00268,1,22.81
order_017396,prod_00447,3,10.0
order_017397,prod_03416,2,17.33
order_017397,prod_00302,3,89.22
order_017397,prod_04991,3,13.78
order_017398,prod_00563,1,10.41
order_017399,prod_01648,2,16.86
order_017399,prod_02985,2,38.3
order_017400,prod_03280,2,18.77
order_017400,prod_04550,2,10.0
order_017400,prod_00020,2,19.17
order_017400,prod_01988,2,10.0
order_017401,prod_01071,2,50.92
order_017401,prod_03766,3,25.77
order_017401,prod_01161,1,17.1
order_017402,prod_02363,1,32.61
order_017402,prod_02461,3,14.54
order_017402,prod_02000,1,36.91
order_017402,prod_04190,3,10.0
order_017403,prod_01930,2,12.47
order_017403,prod_04801,1,10.0
order_017404,prod_04617,1,10.0
order_017404,prod_02270,2,10.0
order_017405,prod_03759,3,29.58
order_017405,prod_00102,2,16.3
order_017405,prod_02743,1,10.01
order_017406,prod_03725,2,33.01
order_017406,prod_03323,1,35.49
order_017407,prod_02400,1,16.24
order_017407,prod_04763,1,10.76
order_017407,prod_02097,3,78.83
order_017408,prod_01878,1,10.0
order_017408,prod_01476,1,33.85
order_017408,prod_02810,1,10.16
order_017409,prod_04720,3,19.42
order_017409,prod_02417,3,89.96
order_017410,prod_01383,2,22.62
order_017410,prod_02441,2,34.51
order_017411,prod_01046,3,10.0
order_017411,prod_02045,2,10.0
order_017412,prod_01609,3,13.11
order_017412,prod_03386,3,23.54
order_017413,prod_03652,2,17.82
order_017414,prod_03947,1,24.57
order_017414,prod_01889,3,13.98
order_017414,prod_03458,1,45.23
order_017415,prod_01606,2,10.0
order_017415,prod_00695,3,10.0
order_017416,prod_03181,2,33.72
order_017416,prod_02786,3,30.55
order_017417,prod_02427,3,42.94
order_017417,prod_02036,1,12.78
order_017418,prod_00082,2,10.0
order_017418,prod_03491,3,17.59
order_017418,prod_04973,3,10.0
order_017419,prod_02903,3,10.59
order_017419,prod_03878,3,21.45
order_017419,prod_04997,2,40.83
order_017420,prod_01850,2,65.71
order_017421,prod_00531,3,16.96
order_017421,prod_02163,2,142.79
order_017422,prod_01414,2,40.81
order_017422,prod_00490,3,10.92
order_017422,prod_02063,1,10.0
order_017423,prod_03670,1,18.1
order_017423,prod_02124,1,46.44
order_017423,prod_04523,2,12.51
order_017423,prod_00707,3,11.25
order_017424,prod_02874,2,23.96
order_017424,prod_00629,1,22.63
order_017425,prod_04954,2,11.07
order_017425,prod_01547,1,10.0
order_017426,prod_01251,1,14.81
order_017427,prod_04463,1,10.0
order_017427,prod_01177,2,26.83
order_017427,prod_00356,3,10.0
order_017428,prod_01570,3,20.78
order_017429,prod_02571,1,10.0
order_017429,prod_04700,3,15.22
order_017430,prod_01171,2,87.99
order_017430,prod_01398,1,38.78
order_017430,prod_04014,2,26.68
order_017431,prod_03796,1,17.78
order_017431,prod_00085,1,22.7
order_017432,prod_04495,3,42.68
order_017432,prod_01871,3,46.42
order_017433,prod_01304,2,10.0
order_017434,prod_03978,1,62.32
order_017435,prod_01753,3,107.49
order_017435,prod_02992,1,29.93
order_017435,prod_00158,2,15.59
order_017435,prod_04630,1,10.96
order_017435,prod_02022,3,18.4
order_017436,prod_02193,2,28.99
order_017436,prod_04425,3,10.0
order_017436,prod_03404,3,10.0
order_017436,prod_04554,2,10.0
order_017437,prod_02486,3,10.0
order_017437,prod_00613,2,43.52
order_017437,prod_04290,2,74.33
order_017437,prod_02130,2,63.93
order_017438,prod_01639,1,22.79
order_017438,prod_02719,1,33.53
order_017438,prod_03798,2,78.04
order_017438,prod_01365,3,112.99
order_017438,prod_04758,2,33.34
order_017439,prod_01446,1,26.34
order_017439,prod_04040,2,10.0
order_017440,prod_04278,1,43.99
order_017440,prod_01025,2,10.0
order_017440,prod_01214,1,19.49
order_017441,prod_01438,1,27.57
order_017441,prod_03096,3,14.75
order_017441,prod_02127,1,15.5
order_017441,prod_01579,1,56.11
order_017441,prod_00868,1,16.62
order_017442,prod_02537,3,10.0
order_017442,prod_01206,3,12.81
order_017443,prod_01195,2,10.0
order_017444,prod_02262,3,12.85
order_017444,prod_00798,1,17.18
order_017444,prod_01216,2,10.0
order_017444,prod_04166,1,25.69
order_017445,prod_03451,1,10.0
order_017446,prod_00366,1,74.55
order_017446,prod_00611,1,12.41
order_017447,prod_03045,2,16.15
order_017447,prod_01296,3,10.0
order_017447,prod_01006,1,20.4
order_017447,prod_00134,3,28.35
order_017448,prod_02223,3,35.47
order_017448,prod_00268,3,22.81
order_017449,prod_02712,1,62.48
order_017450,prod_03278,2,38.24
order_017450,prod_00423,2,18.93
order_017450,prod_04480,3,42.57
order_017451,prod_04674,2,85.38
order_017451,prod_01474,2,26.98
order_017451,prod_00898,1,75.21
order_017452,prod_01638,3,33.32
order_017452,prod_04083,3,14.44
order_017453,prod_02036,1,12.78
order_017454,prod_02828,1,36.61
order_017454,prod_02308,3,34.83
order_017455,prod_00794,2,10.0
order_017456,prod_02715,2,15.16
order_017457,prod_00949,1,79.25
order_017457,prod_04322,1,21.31
order_017457,prod_00498,3,23.18
order_017458,prod_00688,1,18.85
order_017459,prod_04463,2,10.0
order_017459,prod_02826,2,17.52
order_017459,prod_04720,2,19.42
order_017460,prod_02716,3,25.76
order_017460,prod_02055,2,190.95
order_017460,prod_03450,3,30.5
order_017460,prod_03325,3,27.08
order_017461,prod_01648,2,16.86
order_017461,prod_01956,1,10.0
order_017461,prod_01410,3,25.82
order_017462,prod_01028,1,36.0
order_017462,prod_04037,1,19.02
order_017462,prod_02233,2,14.69
order_017462,prod_04560,3,16.02
order_017462,prod_03103,1,10.0
order_017462,prod_00586,1,42.8
order_017463,prod_00927,3,12.79
order_017463,prod_02587,3,10.0
order_017464,prod_04105,1,27.31
order_017465,prod_03257,2,10.0
order_017465,prod_03776,3,13.6
order_017466,prod_03791,3,54.1
order_017466,prod_01186,2,10.21
order_017466,prod_02823,3,62.58
order_017467,prod_01726,2,19.11
order_017467,prod_00124,1,10.0
order_017467,prod_02946,3,10.0
order_017468,prod_04630,3,10.96
order_017468,prod_00051,1,14.47
order_017469,prod_00179,2,10.0
order_017470,prod_01593,1,17.01
order_017470,prod_04170,2,28.86
order_017470,prod_03314,3,10.72
order_017470,prod_04236,2,14.72
order_017471,prod_00194,2,10.0
order_017471,prod_00683,2,13.75
order_017471,prod_00041,2,59.81
order_017472,prod_01265,1,24.03
order_017472,prod_01697,1,13.61
order_017472,prod_04494,3,25.89
order_017473,prod_02677,2,10.0
order_017473,prod_01935,3,10.0
order_017473,prod_01440,3,26.79
order_017474,prod_03537,3,33.26
order_017474,prod_02320,2,14.0
order_017474,prod_00136,1,10.0
order_017474,prod_04436,1,49.79
order_017475,prod_00258,3,11.13
order_017475,prod_02529,1,30.24
order_017476,prod_01102,1,34.64
order_017476,prod_03823,3,18.0
order_017476,prod_04219,1,27.97
order_017476,prod_03521,3,21.4
order_017477,prod_03116,1,11.68
order_017477,prod_04092,3,60.13
order_017478,prod_04662,1,13.1
order_017478,prod_04107,1,36.62
order_017479,prod_04605,2,69.11
order_017480,prod_04551,3,13.75
order_017480,prod_03908,1,22.15
order_017480,prod_01275,1,49.76
order_017481,prod_01678,1,17.19
order_017481,prod_01928,2,32.34
order_017482,prod_01149,3,25.45
order_017483,prod_02332,2,36.5
order_017483,prod_02349,3,10.0
order_017483,prod_02419,2,10.0
order_017484,prod_01320,2,11.61
order_017485,prod_04643,1,21.46
order_017485,prod_03180,1,32.64
order_017486,prod_04501,2,81.75
order_017486,prod_03070,2,10.0
order_017487,prod_04107,1,36.62
order_017487,prod_03682,3,16.83
order_017487,prod_04359,3,22.58
order_017487,prod_04140,2,10.0
order_017487,prod_01586,1,10.0
order_017487,prod_04981,3,32.06
order_017488,prod_01393,3,10.0
order_017488,prod_03751,1,10.0
order_017488,prod_02894,2,26.88
order_017489,prod_04698,1,41.88
order_017489,prod_04118,1,49.76
order_017490,prod_03137,3,14.81
order_017491,prod_00982,1,18.73
order_017491,prod_03846,2,29.33
order_017491,prod_02642,3,57.16
order_017492,prod_01302,1,45.31
order_017493,prod_04867,3,15.11
order_017493,prod_04491,1,23.95
order_017493,prod_00858,1,10.0
order_017493,prod_00487,1,21.87
order_017493,prod_04337,1,57.58
order_017493,prod_03825,3,10.0
order_017493,prod_03532,2,20.01
order_017494,prod_04566,1,18.62
order_017494,prod_02704,2,11.18
order_017494,prod_00336,3,18.25
order_017495,prod_04874,3,40.38
order_017495,prod_00731,1,30.19
order_017495,prod_00120,1,45.3
order_017496,prod_04971,1,56.7
order_017496,prod_03624,3,51.49
order_017497,prod_03415,3,10.0
order_017497,prod_04736,2,10.52
order_017497,prod_04381,1,10.0
order_017497,prod_02554,2,10.0
order_017498,prod_04211,1,12.2
order_017498,prod_02538,3,54.79
order_017498,prod_01854,3,16.27
order_017499,prod_02257,2,81.15
order_017500,prod_00903,3,29.54
order_017501,prod_03047,2,32.07
order_017501,prod_03801,1,43.81
order_017502,prod_02806,2,10.0
order_017502,prod_03680,2,15.21
order_017502,prod_01250,1,47.85
order_017503,prod_03267,1,57.75
order_017504,prod_04936,3,18.01
order_017504,prod_02159,1,21.45
order_017504,prod_03070,3,10.0
order_017504,prod_03023,1,21.96
order_017505,prod_00864,3,61.95
order_017505,prod_03530,2,122.96
order_017506,prod_01349,1,42.91
order_017507,prod_00238,1,10.0
order_017507,prod_00823,1,14.28
order_017507,prod_01893,1,15.35
order_017508,prod_00783,2,10.0
order_017508,prod_04916,2,26.15
order_017509,prod_00830,1,48.0
order_017510,prod_04025,2,13.87
order_017510,prod_02962,1,18.31
order_017511,prod_00353,1,37.14
order_017511,prod_04976,1,42.53
order_017511,prod_00184,2,10.0
order_017511,prod_01371,2,18.65
order_017512,prod_04249,3,44.81
order_017513,prod_03981,1,28.23
order_017513,prod_00051,1,14.47
order_017514,prod_03661,2,15.94
order_017514,prod_02833,3,11.21
order_017514,prod_03103,3,10.0
order_017514,prod_04411,2,12.02
order_017514,prod_02259,3,11.55
order_017515,prod_03709,3,22.62
order_017516,prod_01082,2,10.0
order_017516,prod_04232,3,18.61
order_017516,prod_03853,2,19.54
order_017517,prod_00154,3,10.0
order_017517,prod_02386,3,15.18
order_017518,prod_00219,2,10.0
order_017518,prod_03958,1,35.68
order_017518,prod_02622,1,55.1
order_017518,prod_03999,1,14.07
order_017518,prod_01970,2,14.68
order_017519,prod_04967,2,21.34
order_017519,prod_03848,2,36.79
order_017520,prod_01845,2,10.0
order_017520,prod_02816,3,12.62
order_017521,prod_01376,3,12.55
order_017522,prod_03913,3,25.04
order_017522,prod_02384,2,18.68
order_017522,prod_03427,3,90.63
order_017523,prod_02217,1,13.6
order_017524,prod_00713,3,50.04
order_017524,prod_04907,3,51.41
order_017524,prod_04593,1,32.49
order_017525,prod_02463,2,18.78
order_017525,prod_04679,3,15.77
order_017525,prod_02743,2,10.01
order_017526,prod_01272,2,12.16
order_017526,prod_00766,1,14.94
order_017527,prod_04835,2,94.99
order_017527,prod_03668,1,30.1
order_017528,prod_00494,1,10.0
order_017528,prod_03606,2,59.04
order_017528,prod_03152,2,46.44
order_017529,prod_04577,3,22.5
order_017529,prod_02946,3,10.0
order_017529,prod_00350,3,154.74
order_017529,prod_01969,1,36.89
order_017530,prod_00873,3,32.55
order_017531,prod_04872,1,19.73
order_017531,prod_03660,2,15.34
order_017531,prod_01424,3,10.0
order_017532,prod_04630,1,10.96
order_017533,prod_02064,2,10.0
order_017534,prod_04704,2,11.3
order_017535,prod_02541,1,15.68
order_017535,prod_00237,2,29.33
order_017536,prod_02490,3,20.12
order_017536,prod_01115,3,11.11
order_017537,prod_00980,2,27.61
order_017537,prod_00097,2,40.2
order_017538,prod_00568,3,12.47
order_017538,prod_01643,1,10.0
order_017538,prod_04863,1,10.0
order_017539,prod_01437,1,16.61
order_017539,prod_03100,3,21.84
order_017539,prod_02080,2,10.26
order_017540,prod_04767,1,10.0
order_017541,prod_00954,1,10.0
order_017541,prod_01554,1,45.28
order_017542,prod_04987,2,16.13
order_017542,prod_02461,3,14.54
order_017542,prod_03930,2,44.8
order_017542,prod_02061,1,22.15
order_017543,prod_00123,3,50.51
order_017543,prod_02072,1,14.1
order_017543,prod_02427,2,42.94
order_017544,prod_01830,1,128.86
order_017544,prod_00254,3,16.47
order_017544,prod_03907,3,14.59
order_017544,prod_01715,2,11.24
order_017544,prod_01116,3,26.12
order_017545,prod_04087,1,67.75
order_017546,prod_02143,2,15.75
order_017546,prod_01511,1,51.9
order_017546,prod_01720,3,17.34
order_017546,prod_04324,2,78.47
order_017547,prod_02090,2,10.0
order_017547,prod_02799,1,10.0
order_017547,prod_01643,1,10.0
order_017547,prod_04587,3,18.8
order_017547,prod_02818,3,26.56
order_017548,prod_03904,1,55.81
order_017548,prod_02694,3,15.04
order_017548,prod_01683,2,10.0
order_017549,prod_01674,1,26.85
order_017549,prod_04321,1,12.33
order_017549,prod_02287,2,29.81
order_017549,prod_01186,3,10.21
order_017550,prod_01459,1,17.98
order_017550,prod_04456,3,14.29
order_017550,prod_02950,2,11.02
order_017551,prod_02533,3,15.21
order_017551,prod_01501,3,33.29
order_017551,prod_00190,2,54.12
